frequency_hz,linear_triplen_check_grid_ohm,linear_triplen_check_grid_angle_deg,linear_triplen_check_filter_ohm,linear_triplen_check_filter_angle_deg,linear_triplen_check_pcc_ohm,linear_triplen_check_pcc_angle_deg
16.292774397866488,0.028621476908370188,45.67111859900803,29.373525120212225,-89.9375821094292,0.028591660167668,45.5303800512969
16.442703558629887,0.02875655312590294,45.93343246641548,29.104097513743177,-89.93700428324529,0.028726964607318217,45.791394023163484
16.592632719393286,0.028892226445845638,46.193288169248206,28.839524494899273,-89.93642636200502,0.02886287245479726,46.049949697988
16.74256188015668,0.029028488495989574,46.45070955882178,28.57967564560323,-89.93584834482402,0.02899937541944053,46.306070925843656
16.892491040920078,0.029165331024595106,46.70572043481266,28.32442517787588,-89.93527023081741,0.02913646533095877,46.559781505163585
17.042420201683473,0.02930274589923705,46.95834453530322,28.073651730171925,-89.93469201909983,0.029274134138283118,46.811105172785844
17.192349362446873,0.029440725105624215,47.20860552733508,27.827238174371978,-89.9341137087854,0.029412373908384602,47.0600655945068
17.34227852321027,0.029579260746395317,47.456526997954086,27.585071432786567,-89.9335352989878,0.02955117682507008,47.306686356126065
17.492207683973668,0.029718345039893925,47.70213244573096,27.34704230457089,-89.93295678882015,0.02969053518775737,47.55099095496713
17.642136844737063,0.02985797031892433,47.94544527274174,27.113045300990823,-89.93237817739508,0.029830441410231372,47.7930027918578
17.79206600550046,0.02999812902949079,48.18648877699227,26.88297848901785,-89.93179946382473,0.02997088801938379,48.0327451635547
17.941995166263858,0.030138813729521992,48.425286145271436,26.65674334276598,-89.93122064722071,0.030111867653938012,48.270241255596474
18.091924327027254,0.030280017087582736,48.661860446418075,26.434244602315427,-89.93064172669408,0.030253373063161497,48.50551413557067
18.24185348779065,0.030421731881574637,48.89623462498659,26.215390139498282,-89.93006270135541,0.030395397105567178,48.738586746779404
18.39178264855405,0.030563950997427678,49.1284314952969,26.00009083024894,-89.92948357031472,0.03053793274760579,48.96948190228924
18.541711809317444,0.03070666742778415,49.35847373585449,25.788260433147457,-89.92890433268151,0.0306809730623507,49.19822227935127
18.69164097008084,0.030849874270676578,49.58638388412655,25.57981547380837,-89.92832498756475,0.030824511228176865,49.42483041417725
18.84157013084424,0.03099356472820123,49.8121843316609,25.374675134789253,-89.92774553407281,0.030968540527435313,49.64932869705845
18.991499291607635,0.03113773210518838,50.03589731953408,25.172761150713967,-89.9271659713136,0.031113054345124586,49.87173936781379
