case,origin,phase,order,frequency_hz,sequence,Iload_rms,Iload_angle_deg,Iload_real,Iload_imag,Iload_theory_error_pct,Isystem_rms,Isystem_angle_deg,Isystem_real,Isystem_imag,Isystem_theory_error_pct,Ifilter_rms,Ifilter_angle_deg,Ifilter_real,Ifilter_imag,Ifilter_theory_error_pct,Ilinear_rms,Ilinear_angle_deg,Ilinear_real,Ilinear_imag,Ilinear_theory_error_pct,Vpcc_rms,Vpcc_angle_deg,Vpcc_real,Vpcc_imag,Vpcc_theory_error_pct,filter_magnitude_pct,system_magnitude_pct,filter_projection_pct,system_projection_pct,linear_projection_pct,kcl_error_a,kcl_error_pct,kcl_real_a,kcl_imag_a
stiff_grid,PSCAD_EMTDC,B,8,480.0,negative,2.137868513899349e-10,,-2.1692397409175035e-11,2.126834683793372e-10,,1.430105459773383e-09,,-4.168080487478974e-10,1.3680177910292723e-09,,1.2210533818490132e-09,,3.951288401153753e-10,-1.155354733851898e-09,,0.0,,0.0,0.0,,4.3296483805234594e-10,,-4.311900956694408e-10,-3.9161874141474186e-11,,,,,,,2.4301460762045258e-14,,-1.3188776652944322e-14,2.0411201962843247e-14
stiff_grid,PSCAD_EMTDC,B,9,540.0,zero,1.2502896216392165e-10,,-2.8548049120771868e-11,1.217261281368357e-10,,1.005618662117589e-09,,-3.365198007806439e-10,9.476409221227866e-10,,8.814249816704615e-10,,3.080125740637978e-10,-8.258560725279961e-10,,0.0,,0.0,0.0,,3.3561739012193695e-10,,-3.3414582098311405e-10,-3.1394312729873815e-11,,,,,,,7.151697900924096e-14,,-4.082240392578989e-14,-5.872145795471929e-14
stiff_grid,PSCAD_EMTDC,B,10,600.0,positive,1.0839908779278921e-10,,-3.335504419227812e-11,1.0313972688174038e-10,,7.797704047157728e-10,,-2.875819029544211e-10,7.248024097391744e-10,,6.716467765031858e-10,,2.5423816342784547e-10,-6.216690024795804e-10,,0.0,,0.0,0.0,,2.8073319122282975e-10,,-2.793659231366206e-10,-2.767319360279327e-11,,,,,,,1.2951181054928325e-14,,-1.1304665702508933e-14,6.319622146303731e-15
stiff_grid,PSCAD_EMTDC,B,11,660.0,negative,9.000000000085063,110.0000000757898,-3.0781813011471826,8.457233583081347,1.322815153236742e-07,7.836281645438045,110.0937280256298,-2.6922085753186242,7.359301802046853,0.0009659128358210946,1.1637994418667192,109.36888348321068,-0.38597272582855724,1.0979317810345781,0.0065033692952205305,0.0,,0.0,0.0,,3.2510397765561425,-161.2874588706892,-3.0791900675574415,-1.0429995956882296,0.01529398173130982,12.931104909507996,87.06979605959978,12.930320441602769,87.06967955839811,0.0,8.416222831884038e-14,9.351358702004992e-13,-1.1102230246251565e-15,-8.415490526658687e-14
stiff_grid,PSCAD_EMTDC,B,12,720.0,zero,9.800819026935543e-12,,-5.927413050022987e-12,7.805243630608782e-12,,4.5660912667898326e-10,,-2.0054602563672814e-10,4.1021114827349165e-10,,4.470362898144121e-10,,1.94616414457263e-10,-4.02449867231726e-10,,0.0,,0.0,0.0,,3.548217307909621e-10,,-3.2566983385415557e-10,1.4084608606170324e-10,,,,,,,4.4017507776276755e-14,,2.1981294421487705e-15,4.3962588843130507e-14
stiff_grid,PSCAD_EMTDC,B,13,780.0,positive,6.999999999983257,-90.0000000037465,-4.5772088999929574e-10,-6.999999999983257,6.5432491350802205e-09,6.149678574307286,-89.9208450915094,0.00849586294296736,-6.149672705730521,0.0008452032655054992,0.8503697354951101,-90.57243948630291,-0.008495863400699554,-0.8503272942526896,0.006111890970882742,0.0,,0.0,0.0,,3.0151170700641394,-1.089539551563692,3.014571937868451,-0.057332169052066104,0.02086038549356881,12.148139078530628,87.85255106174279,12.147532775075415,87.85246722492393,-0.0,4.776408422286332e-14,6.82344060328251e-13,1.1303458169464875e-14,-4.6407322429331543e-14
stiff_grid,PSCAD_EMTDC,B,14,840.0,negative,1.7829491073416714e-11,,-1.1017024764092312e-11,1.4018413508112216e-11,,3.378448539150711e-10,,-1.682919302764791e-10,2.929453387932848e-10,,3.2019788018973616e-10,,1.5723087423199858e-10,-2.789357178029412e-10,,0.0,,0.0,0.0,,1.6734996721022773e-10,,-1.669498152427962e-10,-1.156592908764816e-11,,,,,,,4.49005792984596e-14,,4.403128038821139e-14,8.792517768646781e-15
stiff_grid,PSCAD_EMTDC,B,15,900.0,zero,1.7223035604426147e-11,,-1.0857503370290041e-11,1.336965130418408e-11,,2.950780368957353e-10,,-1.5468299688159162e-10,2.51285133531553e-10,,2.7800665489844444e-10,,1.4385438321254135e-10,-2.3789412896993084e-10,,0.0,,0.0,0.0,,1.5602358787035614e-10,,-1.5470811836093055e-10,-2.0217766571979233e-11,,,,,,,3.5924593817323215e-14,,-2.8889701239776646e-14,-2.135325743806094e-14
stiff_grid,PSCAD_EMTDC,B,16,960.0,positive,1.6181203516734396e-11,,-1.061068483578495e-11,1.2216575402526717e-11,,2.6055270917526636e-10,,-1.4336828258733284e-10,2.1756205966695943e-10,,2.445041570822917e-10,,1.3275696971456443e-10,-2.0532381698850288e-10,,0.0,,0.0,0.0,,1.437701863117107e-10,,-1.4349891427989535e-10,-8.827687839703656e-12,,,,,,,2.1676376004115684e-14,,6.280369834526134e-16,-2.1667275929826022e-14
stiff_grid,PSCAD_EMTDC,B,17,1020.0,negative,1.4969515813067663e-11,,-1.0339686877416131e-11,1.0824845447149418e-11,,2.3215688125796693e-10,,-1.3358517386036438e-10,1.8987316513957933e-10,,2.1737777928195885e-10,,1.2326262061690363e-10,-1.7905145987734727e-10,,0.0,,0.0,0.0,,1.3292060988912698e-10,,-1.3241029329968706e-10,-1.1636269229797192e-11,,,,,,,1.7419017590911224e-14,,-1.7133633955392567e-14,3.1401849173406154e-15
