case,origin,phase,order,frequency_hz,sequence,Iload_rms,Iload_angle_deg,Iload_real,Iload_imag,Iload_theory_error_pct,Isystem_rms,Isystem_angle_deg,Isystem_real,Isystem_imag,Isystem_theory_error_pct,Ifilter_rms,Ifilter_angle_deg,Ifilter_real,Ifilter_imag,Ifilter_theory_error_pct,Ilinear_rms,Ilinear_angle_deg,Ilinear_real,Ilinear_imag,Ilinear_theory_error_pct,Vpcc_rms,Vpcc_angle_deg,Vpcc_real,Vpcc_imag,Vpcc_theory_error_pct,filter_magnitude_pct,system_magnitude_pct,filter_projection_pct,system_projection_pct,linear_projection_pct,kcl_error_a,kcl_error_pct,kcl_real_a,kcl_imag_a
detuned_285hz,PSCAD_EMTDC,C,9,540.0,zero,9.631000646810374e-11,,2.3579020507529458e-11,-9.337905085077536e-11,,2.606860851651602e-10,,2.528074951794928e-10,6.36050735382632e-11,,2.7785816201111914e-10,,-2.292664709094635e-10,-1.569778440192038e-10,,0.0,,0.0,0.0,,5.736277824490218e-11,,-4.685658326299163e-11,3.3090012585252294e-11,,,,,,,3.851177884008769e-14,,3.799623750013681e-14,-6.2803698347329295e-15
detuned_285hz,PSCAD_EMTDC,C,10,600.0,positive,8.110296141183081e-11,,-3.6275416165429937e-12,-8.102179516395057e-11,,2.0175581078866619e-10,,1.9740301455293496e-10,4.168281459313686e-11,,2.3553383697733217e-10,,-2.0104217485367222e-10,-1.2271198919164323e-10,,0.0,,0.0,0.0,,3.098801021697349e-11,,-1.4686016821544557e-11,2.728695085795706e-11,,,,,,,1.3764079219821614e-14,,1.1618684194274014e-14,7.37943455579439e-15
detuned_285hz,PSCAD_EMTDC,C,11,660.0,negative,9.000000000052754,-129.99999992363195,-5.785088478023394,-6.89439999582201,1.332887311424902e-07,7.134837630697693,-129.83977719802738,-4.570883218438849,-5.478406211647142,0.0013629482443232555,1.865296976147384,-130.6128693253742,-1.2142052595845487,-1.4159937841748438,0.005213004631475198,0.0,,0.0,0.0,,5.920063108171446,-41.22096409410306,4.452916654538596,-3.9011127223479916,0.015690329331691365,20.725521957071674,79.27597367395413,20.724336292197805,79.275663707802,-0.0,2.3961277670048557e-14,2.662364185545345e-13,3.1086244689504383e-15,-2.375877272697835e-14
detuned_285hz,PSCAD_EMTDC,C,12,720.0,zero,3.25178628392181e-11,,3.208954967057899e-11,-5.26043777357412e-12,,1.9354339677181093e-10,,1.8185690108252344e-10,6.623529242505025e-11,,1.659457990460948e-10,,-1.4975855889417582e-10,-7.148693768085575e-11,,0.0,,0.0,0.0,,3.603333014428088e-10,,-1.7809495955151712e-10,-3.1324475017311563e-10,,,,,,,1.2434497875790144e-14,,-8.792517768620931e-15,-8.792517768620931e-15
detuned_285hz,PSCAD_EMTDC,C,13,780.0,positive,6.999999999977808,149.99999999595317,-6.062177826224644,3.5000000004170797,7.070189396518215e-09,5.6205594292425545,150.13511513190096,-4.874160921188851,2.7987932420961066,0.0012172819905643018,1.3795198746541948,149.449494239498,-1.188016905035833,0.7012067583209718,0.004959249858970878,0.0,,0.0,0.0,,5.511392009850513,-121.03357932876713,-2.8413449455655515,-4.722520596731493,0.021231636660487715,19.707426780836688,80.29370613229105,19.70651712931702,80.29348287068345,-0.0,3.976830652100237e-14,5.681186645875493e-13,3.9745984281580604e-14,1.3322676295501878e-15
detuned_285hz,PSCAD_EMTDC,C,14,840.0,negative,1.5894729852187383e-11,,1.092344725355476e-11,-1.1546459941160481e-11,,1.4417251273469045e-10,,1.378449868034804e-10,4.2243023582395226e-11,,1.3785102141218442e-10,,-1.2693129865586415e-10,-5.377127045103498e-11,,0.0,,0.0,0.0,,3.66060992828486e-11,,-2.923763372862578e-11,2.202651308438294e-11,,,,,,,2.066291749400615e-14,,9.759105938499291e-15,-1.8213072520726788e-14
detuned_285hz,PSCAD_EMTDC,C,15,900.0,zero,1.389726856519543e-11,,8.566601089980277e-12,-1.0942916400042438e-11,,1.3091441639159465e-10,,1.2577445453230594e-10,3.632314697617392e-11,,1.2638682349087518e-10,,-1.1721556652152895e-10,-4.7266691413199836e-11,,0.0,,0.0,0.0,,3.3732231166075253e-11,,-1.454101878298511e-11,3.0437184367060185e-11,,,,,,,7.738605898254e-15,,7.713079203267323e-15,6.280369834784628e-16
detuned_285hz,PSCAD_EMTDC,C,16,960.0,positive,1.2209389478450071e-11,,7.094305765316768e-12,-9.936801152517875e-12,,1.2028889005496936e-10,,1.1596074862854888e-10,3.197689553666843e-11,,1.1667907705342776e-10,,-1.0887711949195116e-10,-4.19497303111131e-11,,0.0,,0.0,0.0,,2.845323160973998e-11,,-2.7382412479445034e-11,7.732391340525854e-12,,,,,,,3.758207431698416e-14,,1.0676628719043395e-14,3.603362192679246e-14
detuned_285hz,PSCAD_EMTDC,C,17,1020.0,negative,1.0592250890490201e-11,,5.741514102914828e-12,-8.901168166770056e-12,,1.1119074798605669e-10,,1.0743200639297861e-10,2.8666120073664888e-11,,1.0837166782971249e-10,,-1.0164056334987764e-10,-3.759806205262515e-11,,0.0,,0.0,0.0,,3.003933406446035e-11,,-2.9907749189992016e-11,2.8085813900935365e-12,,,,,,,5.865088733198249e-14,,-4.992894018613713e-14,3.077381219020557e-14
detuned_285hz,PSCAD_EMTDC,C,18,1080.0,zero,9.603206540816633e-12,,5.159951856218358e-12,-8.099164938874384e-12,,1.0392792740417001e-10,,1.0066176771113417e-10,2.585000223976967e-11,,1.0129944261827704e-10,,-9.544403645243626e-11,-3.3941316716350636e-11,,0.0,,0.0,0.0,,2.2418054114883422e-11,,-2.0330970238250334e-11,9.44567623144159e-12,,,,,,,5.831028304780006e-14,,-5.777940247955329e-14,-7.850462293416162e-15
detuned_285hz,PSCAD_EMTDC,C,19,1140.0,positive,8.44700649027566e-12,,4.403167291132778e-12,-7.208608496308947e-12,,9.73628538672476e-11,,9.439992496741155e-11,2.3836515670753598e-11,,9.516456665237629e-11,,-8.995813340179514e-11,-3.104559519480015e-11,,0.0,,0.0,0.0,,4.277107292898381e-11,,-4.276806250057908e-11,5.074538826465961e-13,,,,,,,3.862714649720128e-14,,-3.8624274483628196e-14,4.710277376088471e-16
