case,origin,phase,order,frequency_hz,sequence,Iload_rms,Iload_angle_deg,Iload_real,Iload_imag,Iload_theory_error_pct,Isystem_rms,Isystem_angle_deg,Isystem_real,Isystem_imag,Isystem_theory_error_pct,Ifilter_rms,Ifilter_angle_deg,Ifilter_real,Ifilter_imag,Ifilter_theory_error_pct,Ilinear_rms,Ilinear_angle_deg,Ilinear_real,Ilinear_imag,Ilinear_theory_error_pct,Vpcc_rms,Vpcc_angle_deg,Vpcc_real,Vpcc_imag,Vpcc_theory_error_pct,filter_magnitude_pct,system_magnitude_pct,filter_projection_pct,system_projection_pct,linear_projection_pct,kcl_error_a,kcl_error_pct,kcl_real_a,kcl_imag_a
low_quality,PSCAD_EMTDC,B,14,840.0,negative,1.7829491073416714e-11,,-1.1017024764092312e-11,1.4018413508112216e-11,,8.72119884140354e-12,,7.959112691559792e-12,3.5653659551791162e-12,,2.1666233555116235e-11,,-1.9000984168810775e-11,1.0410969075040374e-11,,0.0,,0.0,0.0,,1.785992735484935e-11,,-1.5499952752126227e-11,8.872906502513749e-12,,,,,,,4.886673159274947e-14,,2.4846713158669584e-14,4.2078477892725814e-14
low_quality,PSCAD_EMTDC,B,15,900.0,zero,1.7223035604426147e-11,,-1.0857503370290041e-11,1.336965130418408e-11,,8.038685367690197e-12,,6.810433048786742e-12,4.270651487619868e-12,,1.9826716455403493e-11,,-1.762460186721711e-11,9.081414781026954e-12,,0.0,,0.0,0.0,,1.9290469758855657e-11,,-1.6941925666181404e-11,-9.224607213258914e-12,,,,,,,4.676662121348067e-14,,-4.333455185967143e-14,1.758503553725802e-14
low_quality,PSCAD_EMTDC,B,16,960.0,positive,1.6181203516734396e-11,,-1.061068483578495e-11,1.2216575402526717e-11,,7.1939658017242175e-12,,5.785476691757974e-12,4.275675783487656e-12,,1.8208728501612854e-11,,-1.640432600832808e-11,7.902903381538913e-12,,0.0,,0.0,0.0,,1.894613740020407e-11,,-1.6449544671138173e-11,9.400457568631497e-12,,,,,,,3.886351516086564e-14,,8.164480785155393e-15,3.799623750014812e-14
low_quality,PSCAD_EMTDC,B,17,1020.0,negative,1.4969515813067663e-11,,-1.0339686877416131e-11,1.0824845447149418e-11,,6.432864822279553e-12,,5.054441642994808e-12,3.979242327288159e-12,,1.684300480640275e-11,,-1.538910422454315e-11,6.845603119861258e-12,,0.0,,0.0,0.0,,1.4048030303321603e-11,,-1.3693718387656411e-11,3.135160621499762e-12,,,,,,,5.0242958677889286e-15,,-5.0242958677889286e-15,0.0
low_quality,PSCAD_EMTDC,B,18,1080.0,zero,1.3618575226321589e-11,,-9.747133983508875e-12,9.510992077722834e-12,,5.901871750653461e-12,,4.6198400504311395e-12,3.672760279353086e-12,,1.5486827889482683e-11,,-1.4338084332700233e-11,5.853304685973113e-12,,0.0,,0.0,0.0,,1.4200540997446866e-11,,-1.4198660122369113e-11,2.311176099182517e-13,,,,,,,3.2585376757489115e-14,,-2.888970123978149e-14,-1.507288760336517e-14
low_quality,PSCAD_EMTDC,B,19,1140.0,positive,1.2769021003820445e-11,,-9.369683756441295e-12,8.675074852719593e-12,,5.3929492253675016e-12,,4.178330051049262e-12,3.4096127832776857e-12,,1.4525251777954827e-11,,-1.3545501659556664e-11,5.244265821249677e-12,,0.0,,0.0,0.0,,1.622565701930125e-11,,-7.375666333912902e-12,1.4452387063692412e-11,,,,,,,2.134459708376839e-14,,-2.5121479338928487e-15,2.1196248192230907e-14
low_quality,PSCAD_EMTDC,B,20,1200.0,negative,1.1872055388531308e-11,,-9.051269005820226e-12,7.68246240033971e-12,,4.829994439779767e-12,,3.7707340487749535e-12,3.0183457425736887e-12,,1.361928195533044e-11,,-1.2798137649223187e-11,4.65752226943955e-12,,0.0,,0.0,0.0,,1.7202367346905092e-11,,-1.7043667657504114e-11,-2.331273282653669e-12,,,,,,,2.4759715890331232e-14,,-2.386540537199418e-14,6.594388326472161e-15
low_quality,PSCAD_EMTDC,B,21,1260.0,zero,1.0996970621335342e-11,,-8.445841353751762e-12,7.042806732671941e-12,,4.657829333495128e-12,,3.5496650305922782e-12,3.015833594639795e-12,,1.2681306278755867e-11,,-1.2051401675873183e-11,3.947055431885142e-12,,0.0,,0.0,0.0,,1.1052249152131254e-11,,-1.0514595177313503e-11,-3.405216524393371e-12,,,,,,,9.752498844361233e-14,,5.5895291529142137e-14,7.991770614700432e-14
low_quality,PSCAD_EMTDC,B,22,1320.0,positive,1.0178813304906712e-11,,-8.076555607469337e-12,6.194956804982702e-12,,4.396276828191763e-12,,3.524543551253338e-12,2.6277067388531658e-12,,1.2135320633112497e-11,,-1.1601099158722676e-11,3.5609696962948017e-12,,0.0,,0.0,0.0,,1.8175212349806465e-11,,-1.1390078732275577e-11,1.4163490051294597e-11,,,,,,,6.280369834734545e-15,,1.6155871338926322e-27,6.280369834734545e-15
low_quality,PSCAD_EMTDC,B,23,1380.0,negative,9.782282120036521e-12,,-7.908241695898437e-12,5.7578430644851395e-12,,3.9474574029276845e-12,,3.0070410768711656e-12,2.5573665967041325e-12,,1.137359054088777e-11,,-1.0924075290538233e-11,3.165934433689964e-12,,0.0,,0.0,0.0,,5.450564480117367e-12,,3.597395841336265e-12,4.094801132247285e-12,,,,,,,3.5643519577315564e-14,,8.792517768630625e-15,3.454203409104323e-14
