case,origin,phase,order,frequency_hz,sequence,Iload_rms,Iload_angle_deg,Iload_real,Iload_imag,Isystem_rms,Isystem_angle_deg,Isystem_real,Isystem_imag,Ifilter_rms,Ifilter_angle_deg,Ifilter_real,Ifilter_imag,Ilinear_rms,Ilinear_angle_deg,Ilinear_real,Ilinear_imag,Vpcc_rms,Vpcc_angle_deg,Vpcc_real,Vpcc_imag,filter_magnitude_pct,system_magnitude_pct,filter_projection_pct,system_projection_pct,linear_projection_pct,kcl_error_a,kcl_error_pct,kcl_real_a,kcl_imag_a
without_filter,ANALYTICAL_REFERENCE,C,13,780.0,positive,6.999999999999858,150.00000000005133,-6.062177826494082,3.4999999999944995,6.999999999999873,150.00000000005127,-6.062177826494093,3.4999999999945106,0.0,,0.0,0.0,0.0,,0.0,0.0,6.862666520395893,-121.16892837349133,-3.5518627342464133,-5.8720067172334085,0.0,100.00000000000021,-0.0,100.0000000000002,-0.0,1.539011003185516e-14,2.1985871474079247e-13,1.0658141036401503e-14,-1.1102230246251565e-14
without_filter,ANALYTICAL_REFERENCE,C,14,840.0,negative,6.591696189872021e-14,,-3.391399710756954e-14,-5.65233285126159e-14,5.844456963317448e-14,,-2.7633627272834437e-14,-5.1499032644827815e-14,0.0,,0.0,0.0,0.0,,0.0,0.0,1.1374233532693354e-13,,1.25607396694702e-14,1.130466570252318e-13,,,,,,8.042797661766893e-15,,-6.2803698347351005e-15,-5.024295867788083e-15
without_filter,ANALYTICAL_REFERENCE,C,15,900.0,zero,1.5822801016540193e-13,,1.0551021322354968e-13,-1.179139436471515e-13,1.4400966432747168e-13,,8.038873388460928e-14,-1.1948403610583526e-13,0.0,,0.0,0.0,0.0,,0.0,0.0,2.9296427510542316e-13,,-2.5121479338940397e-13,1.5072887603364239e-13,,,,,,2.5170496906211946e-14,,2.5121479338940402e-14,1.5700924586837625e-15
without_filter,ANALYTICAL_REFERENCE,C,16,960.0,positive,1.7547762414164653e-13,,-1.3314384049638411e-13,-1.1430273099217881e-13,1.7440893470611595e-13,,-1.3063169256249008e-13,-1.1555880495912584e-13,0.0,,0.0,0.0,0.0,,0.0,0.0,5.08348513104858e-13,,3.717978942163179e-13,3.466764148773775e-13,,,,,,2.808666774861361e-15,,-2.512147933894035e-15,1.2560739669470302e-15
without_filter,ANALYTICAL_REFERENCE,C,17,1020.0,negative,2.0253584144909416e-14,,-2.009718347115232e-14,2.51214793389404e-15,1.5738561695383657e-14,,-1.3816813636417219e-14,7.53644380168212e-15,0.0,,0.0,0.0,0.0,,0.0,0.0,5.880787539512812e-14,,2.009718347115232e-14,-5.5267254545668874e-14,,,,,,8.042797661766892e-15,,-6.2803698347351005e-15,-5.02429586778808e-15
without_filter,ANALYTICAL_REFERENCE,C,18,1080.0,zero,1.1105427228263348e-13,,7.662051198376821e-14,8.038873388460928e-14,1.160101783186418e-13,,7.850462293418874e-14,8.541302975239736e-14,0.0,,0.0,0.0,0.0,,0.0,0.0,4.050716828981883e-14,,-3.5170071074516555e-14,2.009718347115232e-14,,,,,,5.365950338995597e-15,,-1.8841109504205327e-15,-5.024295867788083e-15
without_filter,ANALYTICAL_REFERENCE,C,19,1140.0,positive,1.307101736104603e-13,,-8.79251776862914e-14,-9.671769545492053e-14,1.475338947389994e-13,,-1.0802236115744371e-13,-1.004859173557616e-13,0.0,,0.0,0.0,0.0,,0.0,0.0,1.714897505585664e-13,,1.4570458016585432e-13,9.043732562018544e-14,,,,,,2.044740276336181e-14,,2.009718347115232e-14,3.768221900841065e-15
without_filter,ANALYTICAL_REFERENCE,C,20,1200.0,negative,2.1326364214292322e-13,,-1.7459428140563578e-13,-1.2246721177733443e-13,2.1112227096460056e-13,,-1.7459428140563578e-13,-1.186989898764934e-13,0.0,,0.0,0.0,0.0,,0.0,0.0,4.420523866626073e-13,,3.76822190084106e-13,2.311176099182517e-13,,,,,,3.76822190084104e-15,,0.0,-3.76822190084104e-15
without_filter,ANALYTICAL_REFERENCE,C,21,1260.0,zero,2.6227594425580137e-14,,2.51214793389404e-14,7.53644380168212e-15,3.10735538358669e-14,,3.014577520672848e-14,7.53644380168212e-15,0.0,,0.0,0.0,0.0,,0.0,0.0,1.8446762319608707e-13,,-1.6077746776921855e-13,-9.043732562018544e-14,,,,,,5.02429586778808e-15,,-5.02429586778808e-15,0.0
without_filter,ANALYTICAL_REFERENCE,C,22,1320.0,positive,1.7200418422064278e-13,,-2.009718347115232e-14,-1.7082605950479472e-13,1.7160471319838615e-13,,-1.632896157031126e-14,-1.7082605950479472e-13,0.0,,0.0,0.0,0.0,,0.0,0.0,4.053909405288714e-13,,-5.275510661177484e-14,4.019436694230464e-13,,,,,,3.768221900841059e-15,,-3.768221900841059e-15,0.0
without_filter,ANALYTICAL_REFERENCE,C,23,1380.0,negative,6.156044012742063e-14,,1.25607396694702e-15,-6.154762438040397e-14,5.534214004283334e-14,,8.792517768629139e-15,-5.4639217562195365e-14,0.0,,0.0,0.0,0.0,,0.0,0.0,1.6852000649168164e-13,,-7.536443801682119e-14,1.5072887603364239e-13,,,,,,1.0223701381680904e-14,,-7.536443801682118e-15,-6.908406818208609e-15
without_filter,ANALYTICAL_REFERENCE,C,24,1440.0,zero,2.1836910037548746e-13,,-2.009718347115232e-13,8.541302975239736e-14,2.0584289383224037e-13,,-1.88411095042053e-13,8.290088181850331e-14,0.0,,0.0,0.0,0.0,,0.0,0.0,5.102320261385181e-13,,4.622352198365034e-13,-2.1604472231488743e-13,,,,,,1.280949133595751e-14,,-1.2560739669470201e-14,2.5121479338940478e-15
without_filter,ANALYTICAL_REFERENCE,C,25,1500.0,positive,1.0186597247009026e-13,,1.0174199132270861e-13,-5.02429586778808e-15,1.2276797813417248e-13,,1.2183917479386094e-13,-1.507288760336424e-14,0.0,,0.0,0.0,0.0,,0.0,0.0,2.7633627272834437e-13,,-2.7633627272834437e-13,0.0,,,,,,2.2469334198890897e-14,,-2.0097183471152332e-14,1.004859173557616e-14
